###############PARAM###############
2.002122e-01 
801 
###################################
0.000000e+00 1.000000e+01 1.333000e+01 0.000000e+00
1.250000e-03 1.000000e+01 1.333000e+01 0.000000e+00
2.500000e-03 1.000000e+01 1.333000e+01 0.000000e+00
3.750000e-03 1.000000e+01 1.333000e+01 0.000000e+00
5.000000e-03 1.000000e+01 1.333000e+01 0.000000e+00
6.250000e-03 1.000000e+01 1.333000e+01 0.000000e+00
7.500000e-03 1.000000e+01 1.333000e+01 0.000000e+00
8.750000e-03 1.000000e+01 1.333000e+01 0.000000e+00
1.000000e-02 1.000000e+01 1.333000e+01 0.000000e+00
1.125000e-02 1.000000e+01 1.333000e+01 0.000000e+00
1.250000e-02 1.000000e+01 1.333000e+01 0.000000e+00
1.375000e-02 1.000000e+01 1.333000e+01 0.000000e+00
1.500000e-02 1.000000e+01 1.333000e+01 0.000000e+00
1.625000e-02 1.000000e+01 1.333000e+01 0.000000e+00
1.750000e-02 1.000000e+01 1.333000e+01 0.000000e+00
1.875000e-02 1.000000e+01 1.333000e+01 0.000000e+00
2.000000e-02 1.000000e+01 1.333000e+01 0.000000e+00
2.125000e-02 1.000000e+01 1.333000e+01 0.000000e+00
2.250000e-02 1.000000e+01 1.333000e+01 0.000000e+00
2.375000e-02 1.000000e+01 1.333000e+01 0.000000e+00
2.500000e-02 1.000000e+01 1.333000e+01 0.000000e+00
2.625000e-02 1.000000e+01 1.333000e+01 0.000000e+00
2.750000e-02 1.000000e+01 1.333000e+01 0.000000e+00
2.875000e-02 1.000000e+01 1.333000e+01 0.000000e+00
3.000000e-02 1.000000e+01 1.333000e+01 0.000000e+00
3.125000e-02 1.000000e+01 1.333000e+01 0.000000e+00
3.250000e-02 1.000000e+01 1.333000e+01 0.000000e+00
3.375000e-02 1.000000e+01 1.333000e+01 0.000000e+00
3.500000e-02 1.000000e+01 1.333000e+01 0.000000e+00
3.625000e-02 1.000000e+01 1.333000e+01 0.000000e+00
3.750000e-02 1.000000e+01 1.333000e+01 0.000000e+00
3.875000e-02 1.000000e+01 1.333000e+01 0.000000e+00
4.000000e-02 1.000000e+01 1.333000e+01 0.000000e+00
4.125000e-02 1.000000e+01 1.333000e+01 0.000000e+00
4.250000e-02 1.000000e+01 1.333000e+01 0.000000e+00
4.375000e-02 1.000000e+01 1.333000e+01 0.000000e+00
4.500000e-02 1.000000e+01 1.333000e+01 0.000000e+00
4.625000e-02 1.000000e+01 1.333000e+01 0.000000e+00
4.750000e-02 1.000000e+01 1.333000e+01 0.000000e+00
4.875000e-02 1.000000e+01 1.333000e+01 0.000000e+00
5.000000e-02 1.000000e+01 1.333000e+01 0.000000e+00
5.125000e-02 1.000000e+01 1.333000e+01 0.000000e+00
5.250000e-02 1.000000e+01 1.333000e+01 0.000000e+00
5.375000e-02 1.000000e+01 1.333000e+01 0.000000e+00
5.500000e-02 1.000000e+01 1.333000e+01 0.000000e+00
5.625000e-02 1.000000e+01 1.333000e+01 0.000000e+00
5.750000e-02 1.000000e+01 1.333000e+01 0.000000e+00
5.875000e-02 1.000000e+01 1.333000e+01 0.000000e+00
6.000000e-02 1.000000e+01 1.333000e+01 0.000000e+00
6.125000e-02 1.000000e+01 1.333000e+01 0.000000e+00
6.250000e-02 1.000000e+01 1.333000e+01 0.000000e+00
